File_Path,Method_Name,start_line,end_line,is_Long_Method,CC,lloc,scloc,comments,calculated_length,volume,difficulty,effort,time,bugs
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/records.py,fromfile,853,950,1,11,37,38,6,42,195.04195997053841,7.59375,1481.099883526276,82.28332686257089,0.06501398665684614
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/_methods.py,_dumps,233,234,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/benchmarks/benchmarks/bench_function_base.py,time_weights,51,52,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/command/config.py,check_func,315,347,0,5,22,26,6,21,84.0,2.3333333333333335,196.0,10.88888888888889,0.028
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/ma/tests/test_extras.py,test_intersect1d,1579,1585,0,2,6,6,1,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_array_coercion.py,__len__,754,755,0,3,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/migrations/recorder.py,Migration,25,46,0,2,15,14,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/function_base.py,insert,5370,5556,1,18,71,76,17,79,423.2466083648286,12.071428571428571,5109.191200975431,283.84395560974616,0.1410822027882762
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/crackfortran.py,expr2name,3142,3176,1,14,35,35,1,67,356.5691823574533,5.5,1961.1305029659932,108.95169460922185,0.11885639411915111
/home/karthikpk/project-workspace/workspace/target-repos/requests/tests/test_requests.py,test_session_hooks_are_overridden_by_request_hooks,1154,1166,0,3,12,11,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/admin/options.py,get_ordering,394,398,0,4,3,2,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_io.py,test_usecols_with_structured_dtype,1785,1793,0,2,7,8,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_multiarray.py,test_elide_scalar,4165,4168,0,2,3,3,1,8,22.458839376460833,1.875,42.11032383086406,2.3394624350480036,0.007486279792153611
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_scalar_ctors.py,test_void_arraylike_trumps_byteslike,145,152,0,4,6,6,2,9,27.0,1.0,27.0,1.5,0.009
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/linalg/tests/test_linalg.py,test_empty_herm_cases,392,394,0,2,2,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,prepare_headers,484,493,0,5,8,7,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_multiarray.py,test_can_use_super,9573,9579,0,2,6,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/tools/swig/test/testVector.py,testSumNonContainer,108,112,0,2,5,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/management/commands/makemigrations.py,handle,105,261,1,13,80,128,19,58,299.8556500836541,5.285714285714286,1584.9512932993146,88.0528496277397,0.09995188336121803
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/random/tests/test_randomstate.py,test_uniform,1209,1215,0,2,5,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/auxfuncs.py,islong_long,151,156,0,3,6,6,0,8,24.0,1.5,36.0,2.0,0.008
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/fields/files.py,path,60,62,0,2,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/cpuinfo.py,_is_PentiumM,230,232,0,2,2,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/function_base.py,cov,2531,2749,1,31,77,85,4,129,731.742869114323,13.076923076923077,9568.945211494993,531.6080673052774,0.24391428970477433
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/from_template.py,expand_sub,130,188,1,11,49,51,5,52,264.5480677450177,5.230769230769231,1383.7898928200925,76.87721626778291,0.08818268924833923
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_ufunclike.py,test_scalar,83,98,0,2,14,14,0,7,18.094737505048094,1.0,18.094737505048094,1.0052631947248942,0.006031579168349364
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/sql/query.py,add_deferred_loading,2340,2363,0,6,12,11,6,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/base.py,__new__,95,367,1,17,128,208,40,148,916.0940347142426,8.338709677419354,7639.042192697797,424.3912329276554,0.3053646782380809
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_twodim_base.py,test_density,227,235,0,2,6,9,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/_termui_impl.py,__init__,38,105,0,4,57,60,2,30,120.0,4.318181818181818,518.1818181818182,28.787878787878793,0.04
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/fields/__init__.py,description,1145,1149,0,3,5,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/random/tests/test_randomstate.py,test_dirichlet_alpha_non_contiguous,818,826,0,2,9,9,0,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/ma/tests/test_core.py,test_basic0d,97,106,0,2,9,9,1,3,3.0,1.0,3.0,0.16666666666666666,0.001
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/types.py,coerce_path_result,840,851,0,7,9,11,0,14,48.43204266092217,2.5714285714285716,124.53953827094274,6.918863237274596,0.016144014220307392
/home/karthikpk/project-workspace/workspace/target-repos/django/django/test/testcases.py,assertWarnsMessage,929,941,0,4,3,9,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/system_info.py,calc_info,1439,1524,1,13,69,81,1,54,279.17595007788486,6.923076923076923,1932.75657746228,107.3753654145711,0.09305865002596161
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/gis/gdal/raster/band.py,__iter__,262,264,0,2,3,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/random/tests/test_randomstate.py,setup_method,1903,1904,0,3,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/utils/timezone.py,deactivate,138,145,0,2,4,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_multiarray.py,test_argpartition,1773,1774,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/recfunctions.py,repack_fields,769,849,0,6,19,18,0,8,24.0,1.5,36.0,2.0,0.008
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_regression.py,test_array_index,663,667,0,2,4,4,1,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/paginator.py,count,89,94,0,3,6,5,0,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/migrations/operations/models.py,__init__,46,66,0,10,9,19,2,9,25.26619429851844,0.5,12.63309714925922,0.701838730514401,0.008422064766172813
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/gis/gdal/libgdal.py,gdal_version_info,112,118,0,3,7,7,0,8,24.0,1.5,36.0,2.0,0.008
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_numerictypes.py,test_no_tuple,373,374,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_user_error_handler.py,do_abort,234,235,0,4,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/sql/query.py,_get_defer_select_mask,727,771,0,6,29,33,12,16,55.350905898196764,1.875,103.78294855911894,5.765719364395497,0.018450301966065587
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/query.py,dates,1357,1375,0,4,7,15,0,12,39.863137138648355,1.7142857142857142,68.33680652339717,3.796489251299843,0.013287712379549451
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_array_coercion.py,__len__,45,46,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/rules.py,buildapi,1450,1565,1,37,102,111,2,130,799.4671255356087,6.241935483870968,4990.222219069042,277.2345677260579,0.2664890418452029
/home/karthikpk/project-workspace/workspace/target-repos/django/django/utils/functional.py,_lazy_proxy_unpickle,215,216,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/array_api/_elementwise_functions.py,asinh,81,89,0,2,5,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_filters,617,625,0,1,4,9,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/validators.py,__init__,610,614,0,4,5,5,0,6,12.0,0.6666666666666666,8.0,0.4444444444444444,0.004
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/gis/gdal/raster/source.py,x,50,51,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/command/config.py,_check_compiler,40,86,0,5,23,35,8,25,114.62406251802892,4.0,458.4962500721157,25.472013892895315,0.03820802083934297
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_numeric.py,test_neg_width_boundaries,1669,1679,0,2,6,6,3,19,74.23092131656186,3.0,222.69276394968557,12.371820219426976,0.024743640438853954
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/testing/tests/test_utils.py,__del__,1602,1609,0,3,4,4,3,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/nanfunctions.py,_nanvar_dispatcher,1612,1614,0,1,2,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/admin/filters.py,lookups,102,109,0,2,3,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/benchmarks/benchmarks/bench_function_base.py,time_2_object,337,340,0,2,2,2,2,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/fcompiler/pg.py,get_flags_linker_so,54,55,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/defchararray.py,array,2731,2861,1,26,47,50,9,51,236.83666567851094,6.611111111111111,1565.7535119857112,86.98630622142839,0.07894555522617032
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_numeric.py,compare_array_value,2814,2823,0,5,7,7,3,9,23.264662506490403,1.5,34.89699375973561,1.938721875540867,0.007754887502163467
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/command/build_src.py,generate_sources,344,388,0,9,37,37,6,20,80.0,2.727272727272727,218.18181818181816,12.12121212121212,0.02666666666666667
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/crackfortran.py,analyzeline,995,1587,1,190,526,555,25,631,4977.796990054802,17.054794520547944,84895.3048303867,4716.405823910372,1.6592656633516008
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/polynomial.py,__rmul__,1341,1346,0,3,6,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_regression.py,test_0d_string_scalar,1504,1506,0,2,2,2,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/random/tests/test_generator_mt19937.py,test_repeatability3,271,281,0,2,5,11,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/random/tests/test_generator_mt19937.py,test_scalar_array_equiv,470,489,0,5,14,17,0,18,64.52932501298082,3.0,193.58797503894246,10.75488750216347,0.02150977500432694
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/_utils/_pep440.py,__neg__,70,71,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_conversion_utils.py,test_valid,105,109,0,2,5,5,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/admin/checks.py,check_dependencies,55,173,1,17,33,114,0,33,147.1612434150308,2.2222222222222223,327.02498536673517,18.168054742596397,0.04905374780501027
/home/karthikpk/project-workspace/workspace/target-repos/numpy/tools/swig/test/testSuperTensor.py,testCeilNonArray,234,239,0,2,6,5,0,12,33.68825906469125,1.6,53.901214503506004,2.9945119168614447,0.011229419688230418
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/polynomial/legendre.py,legint,704,829,1,13,42,40,0,83,466.0209170615623,7.9605263157894735,3709.77177397691,206.09843188760613,0.15534030568718743
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_recfunctions.py,test_flatten,492,504,0,2,8,11,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_twodim_base.py,test_mask_indices,389,396,0,1,6,6,2,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/_internal.py,_reconstruct,140,141,0,1,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/polynomial/tests/test_chebyshev.py,test_chebgrid3d,203,215,0,2,9,9,2,6,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/backends/sqlite3/operations.py,convert_datetimefield_value,311,317,0,3,7,7,0,10,31.699250014423125,1.5,47.548875021634686,2.6416041678685938,0.010566416671474375
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/symbolic.py,normalize,791,925,1,55,116,118,4,230,1500.419249893113,14.805194805194805,22213.9992841318,1234.1110713406556,0.5001397499643709
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/management/commands/migrate.py,handle,97,390,1,21,148,252,25,118,715.7985244740171,9.268518518518519,6634.391879615659,368.5773266453144,0.2385995081580057
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/decorators.py,command,165,168,0,1,2,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_function_base.py,test_boundaries_match_start_and_stop_exactly,144,162,0,2,12,12,3,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/fields/__init__.py,cast_db_type,1211,1214,0,3,4,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/arrayterator.py,__init__,84,90,0,6,6,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/_locales.py,setup_method,60,63,0,2,4,4,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/transaction.py,__exit__,224,313,1,12,59,59,26,23,89.85848369899593,2.5454545454545454,228.73068577926236,12.70726032107013,0.02995282789966531
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/histograms.py,histogram,679,887,1,15,67,70,25,111,658.3118444694804,12.065217391304348,7942.675514794818,441.25975082193435,0.2194372814898268
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_umath.py,test_zero_power_nonzero,1152,1176,0,3,18,18,5,42,168.0,4.5,756.0,42.0,0.056
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/function_base.py,_gradient_dispatcher,967,969,0,1,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_overrides.py,test_interface,219,232,0,2,11,11,1,9,27.0,1.0,27.0,1.5,0.009
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/ma/core.py,diag,7155,7202,0,2,6,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/messages/storage/session.py,_store,35,43,0,3,7,6,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/testing/tests/test_utils.py,test_equal,1165,1167,0,2,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/polynomial/tests/test_hermite.py,f2,402,403,0,2,2,2,0,12,38.03910001730775,1.1428571428571428,43.47325716263743,2.415180953479857,0.012679700005769252
/home/karthikpk/project-workspace/workspace/target-repos/django/django/contrib/admin/templatetags/admin_list.py,pagination,54,70,0,7,7,14,0,19,68.11428751370197,2.0,136.22857502740393,7.568254168189108,0.022704762504567322
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/tests/test_symbolic.py,test_tostring_fortran,131,178,1,23,59,42,0,112,679.4019893312704,1.1076923076923078,752.5683574130996,41.809353189616644,0.22646732977709014
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_function_base.py,test_signature_invalid_outputs,1728,1741,0,2,13,11,0,2,2.0,0.5,1.0,0.05555555555555555,0.0006666666666666666
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_loadtxt.py,test_manual_universal_newlines,896,908,0,2,5,7,5,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_nditer.py,test_iter_no_inner_full_coalesce,447,475,0,6,21,22,5,17,64.72503367497926,3.0555555555555554,197.77093622910328,10.987274234950183,0.021575011224993085
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/utils.py,should_bypass_proxies,764,821,1,17,34,33,12,18,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.022844129532345624
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/testing/_private/utils.py,assert_approx_equal,541,638,1,13,32,35,6,47,241.07630179641342,6.875,1657.3995748503423,92.07775415835235,0.08035876726547114
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/format.py,_read_array_header,587,664,1,14,47,57,13,23,99.40434618240934,3.0,298.21303854722805,16.56739103040156,0.033134782060803114
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/backends/base/base.py,timezone_constructor,36,41,0,2,5,5,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/functions/comparison.py,empty_result_set_value,83,88,0,4,6,6,0,9,27.0,1.8,48.6,2.7,0.009
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/array_api/_array_object.py,__ior__,940,948,0,3,7,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/flask/tests/test_basic.py,test_session_expiration,368,397,0,8,25,25,0,24,93.76537429460444,2.909090909090909,272.7719979479402,15.153999885996676,0.03125512476486815
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/sql/compiler.py,get_qualify_sql,629,723,1,12,56,84,13,9,28.529325012980813,1.5,42.793987519471216,2.377443751081734,0.009509775004326938
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/models.py,__bool__,731,739,0,4,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/forms/boundfield.py,as_widget,84,112,0,4,14,23,1,18,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.022844129532345624
/home/karthikpk/project-workspace/workspace/target-repos/django/django/test/runner.py,addSubTest,82,91,0,2,6,10,0,10,30.0,1.8,54.0,3.0,0.01
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/common_rules.py,buildhooks,42,146,1,18,93,101,0,92,552.0,3.745614035087719,2067.578947368421,114.86549707602337,0.184
/home/karthikpk/project-workspace/workspace/target-repos/flask/examples/tutorial/tests/test_auth.py,test_logout,64,69,0,2,5,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/testing/_private/utils.py,check_support_sve,1239,1250,0,2,9,8,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/requests/requests/utils.py,super_len,133,196,1,16,33,43,13,21,79.95445336320968,5.25,419.7608801568508,23.320048897602824,0.026651484454403226
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/_termui_impl.py,_pipepager,395,442,1,13,31,30,10,24,101.95026032264605,4.375,446.03238891157645,24.779577161754247,0.03398342010754868
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/command/config.py,check_macro_true,187,201,0,5,4,14,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/utils.py,make_str,46,53,0,3,8,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/tools/npy_tempita/__init__.py,__html__,440,441,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/expressions.py,__repr__,924,932,0,3,7,9,0,6,13.931568569324174,0.5,6.965784284662087,0.3869880158145604,0.004643856189774725
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/models/sql/compiler.py,pre_sql_setup,1998,2059,1,12,37,40,12,19,72.33974351909447,3.3333333333333335,241.13247839698158,13.39624879983231,0.024113247839698156
/home/karthikpk/project-workspace/workspace/target-repos/numpy/benchmarks/benchmarks/bench_ufunc.py,time_pow_64,508,509,0,2,2,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/misc_util.py,append_to,1870,1882,0,6,10,11,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/handlers/exception.py,response_for_exception,63,159,1,12,34,85,5,5,11.60964047443681,1.0,11.60964047443681,0.6449800263576005,0.0038698801581456034
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/polynomial/tests/test_symbol.py,test_symbol_bad_input,27,29,0,2,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_multiarray.py,test_basic,6041,6050,0,2,6,8,2,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/tests/test_symbolic.py,test_traverse,388,448,1,23,45,47,5,108,632.6619474737778,5.76,3644.13281744896,202.4518231916089,0.2108873158245926
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_datetime.py,test_divisor_conversion_fs,1594,1596,0,2,4,3,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/function_base.py,_ureduce,3763,3837,1,16,39,40,2,52,249.9824559469954,6.8,1699.8807004395687,94.43781669108715,0.08332748531566514
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/ma/tests/test_old_ma.py,test_testAverage1,566,583,0,2,19,17,1,9,25.26619429851844,1.2,30.319433158222125,1.6844129532345624,0.008422064766172813
/home/karthikpk/project-workspace/workspace/target-repos/numpy/tools/swig/test/testMatrix.py,__init__,321,324,0,2,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/flask/src/flask/cli.py,routes_command,1002,1048,1,18,33,35,0,14,51.80615605397529,2.0,103.61231210795059,5.75623956155281,0.01726871868465843
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_io.py,test_usecols_with_integer,1795,1798,0,2,3,3,1,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_dtype.py,test_repr_str_subarray,1085,1088,0,2,4,4,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/click/src/click/core.py,get_help_record,2734,2840,1,12,65,79,6,70,372.53496664211536,4.878787878787879,1817.5190796781992,100.9732822043444,0.12417832221403846
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/defchararray.py,__ne__,2130,2138,0,2,3,2,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/db/backends/oracle/client.py,connect_string,11,18,0,3,3,7,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/arraysetops.py,_unique1d,323,365,1,13,39,37,1,53,267.35288832599804,6.5625,1754.5033296393622,97.47240720218679,0.08911762944199934
/home/karthikpk/project-workspace/workspace/target-repos/django/django/utils/formats.py,get_format,100,144,1,14,32,31,6,24,91.37651812938249,4.444444444444445,406.1178583528111,22.56210324182284,0.03045883937646083
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/core/tests/test_multiarray.py,test_conjugate_out,3632,3639,0,3,6,6,2,12,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.012679700005769252
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/distutils/tests/test_fcompiler_gnu.py,test_not_g77,38,42,0,3,5,5,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/lib/tests/test_function_base.py,test_right_basic,1913,1919,0,2,7,7,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/django/django/core/cache/backends/redis.py,delete,117,119,0,3,3,3,0,0,0,0,0,0.0,0.0
/home/karthikpk/project-workspace/workspace/target-repos/numpy/numpy/f2py/tests/test_kind.py,test_real,24,34,0,4,5,6,0,3,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565
